"1","111111111111111","2012-12-03 22:49:21","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"2","111111111111111","2012-12-03 22:49:22","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"3","111111111111111","2012-12-03 22:49:22","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"4","111111111111111","2012-12-03 22:49:22","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"5","111111111111111","2012-12-03 22:49:25","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"6","111111111111111","2012-12-03 22:49:25","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"7","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"8","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"9","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"10","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"11","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"12","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"13","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"14","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"15","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"16","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"17","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"18","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"19","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"20","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"21","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"22","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"23","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"24","111111111111111","2012-12-03 22:49:26","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"25","111111111111111","2012-12-03 22:49:32","gps","LOCATION_TYPE","0","20","-10","0","0","0","0","2147483647",""
"26","111111111111111","2012-12-03 22:49:32","gps","LOCATION_TYPE","0","20","-10","0","0","0","0","2147483647",""
"27","111111111111111","2012-12-03 22:49:32","gps","LOCATION_TYPE","0","20","-10","0","0","0","0","2147483647",""
"28","111111111111111","2012-12-03 22:49:32","gps","LOCATION_TYPE","0","20","-10","0","0","0","0","2147483647",""
"29","111111111111111","2012-12-03 22:49:45","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"30","111111111111111","2012-12-03 22:49:45","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"31","111111111111111","2012-12-03 22:49:45","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"32","111111111111111","2012-12-03 22:49:45","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"33","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"34","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"35","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"36","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"37","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"38","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"39","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"40","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"41","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"42","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"43","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"44","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"45","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"46","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"47","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"48","111111111111111","2012-12-03 22:49:47","gps","LOCATION_TYPE","0","200","-100","0","0","0","0","2147483647",""
"101","111111111111111","2012-12-04 13:51:14","gps","LOCATION_TYPE","0","21.018575","21.018575","0","0","0","0","2147483647",""
"102","111111111111111","2012-12-04 13:51:15","gps","LOCATION_TYPE","0","21.018575","21.018575","0","0","0","0","2147483647",""
"103","111111111111111","2012-12-04 13:51:22","gps","LOCATION_TYPE","0","21.018575","105.82971","0","0","0","0","2147483647",""
"104","111111111111111","2012-12-04 11:53:45","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"105","111111111111111","2012-12-04 11:53:45","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"106","111111111111111","2012-12-04 11:53:45","gps","LOCATION_TYPE","0","2","-1","0","0","0","0","2147483647",""
"107","111111111111111","2012-12-04 11:53:59","gps","LOCATION_TYPE","0","20","-124","0","0","0","0","2147483647",""
"108","111111111111111","2012-12-04 11:53:59","gps","LOCATION_TYPE","0","20","-124","0","0","0","0","2147483647",""
"109","111111111111111","2012-12-04 11:53:59","gps","LOCATION_TYPE","0","20","-124","0","0","0","0","2147483647",""
"110","111111111111111","2012-12-04 11:54:08","gps","LOCATION_TYPE","0","23","-53","0","0","0","0","2147483647",""
"111","111111111111111","2012-12-04 11:54:08","gps","LOCATION_TYPE","0","23","-53","0","0","0","0","2147483647",""
"112","111111111111111","2012-12-04 11:54:08","gps","LOCATION_TYPE","0","23","-53","0","0","0","0","2147483647",""
"113","358490041283939","2012-12-04 15:16:38","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"114","358490041283939","2012-12-04 15:16:58","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"115","358490041283939","2012-12-04 15:17:18","network","LOCATION_TYPE","955","21.0315209","105.7712005","0","0","0","56.7126","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"116","358490041283939","2012-12-04 15:18:19","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","56.7189","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"117","358490041283939","2012-12-04 15:18:38","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"118","358490041283939","2012-12-04 15:18:58","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"119","358490041283939","2012-12-04 15:19:39","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"120","358490041283939","2012-12-04 15:19:59","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"121","358490041283939","2012-12-04 15:20:19","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"122","358490041283939","2012-12-04 15:20:39","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"123","358490041283939","2012-12-04 15:20:59","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"124","358490041283939","2012-12-04 15:21:19","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"125","358490041283939","2012-12-04 15:21:39","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"126","358490041283939","2012-12-04 15:22:39","network","LOCATION_TYPE","1006","21.0312632","105.7707923","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"127","358490041283939","2012-12-04 15:23:39","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","18.6691","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"128","358490041283939","2012-12-04 15:23:59","network","LOCATION_TYPE","1006","21.0312632","105.7707923","0","0","0","18.6691","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"129","358490041283939","2012-12-04 15:24:19","network","LOCATION_TYPE","1046","21.031112","105.7708718","0","0","0","18.6691","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"160","358490041283939","2012-12-05 20:53:48","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"161","358490041283939","2012-12-05 20:53:48","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"162","358490041283939","2012-12-05 20:54:08","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"163","358490041283939","2012-12-05 20:54:29","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"164","358490041283939","2012-12-05 20:54:48","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"165","358490041283939","2012-12-05 20:55:08","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"166","358490041283939","2012-12-05 20:55:28","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"167","358490041283939","2012-12-05 20:55:48","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"168","358490041283939","2012-12-05 20:56:18","network","LOCATION_TYPE","1046","21.0346921","105.7705879","0","0","0","321.102","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"169","358490041283939","2012-12-05 20:56:30","network","LOCATION_TYPE","1006","21.0336486","105.770603","0","0","0","115.544","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"170","358490041283939","2012-12-05 20:56:48","network","LOCATION_TYPE","955","21.0315345","105.7710114","0","0","0","237.886","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"171","358490041283939","2012-12-05 20:57:08","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","69.3648","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"172","358490041283939","2012-12-05 20:57:28","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"173","358490041283939","2012-12-05 20:57:48","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"174","358490041283939","2012-12-05 20:58:08","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"175","358490041283939","2012-12-05 20:58:28","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"176","358490041283939","2012-12-05 20:58:48","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"177","358490041283939","2012-12-05 20:59:09","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"178","358490041283939","2012-12-05 20:59:29","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"179","358490041283939","2012-12-05 20:59:49","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"180","358490041283939","2012-12-05 21:00:09","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"181","358490041283939","2012-12-05 21:00:29","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"182","358490041283939","2012-12-05 21:00:49","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"183","358490041283939","2012-12-05 21:01:09","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"184","358490041283939","2012-12-05 21:01:29","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
"185","358490041283939","2012-12-05 21:01:49","network","LOCATION_TYPE","955","21.0319298","105.7715291","0","0","0","0","2147483647","networkLocationSource=cached; networkLocationType=cell; "
